user_id,full_name,pan,pan_valid,aadhaar_last4,aadhaar_valid,aadhaar_premasked,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,income_valid,income_missing,dob_missing,signup_missing
USR10326,Leela Dugar,MDVYC8579S,True,2405,True,False,1984-07-13 00:00:00,Mumbai,Maharashtra,,Student,2025-09-24 00:00:00,PENDING,LOW,False,True,False,False
USR10326,Gayathri Bumb,XDARF2969V,True,2425,True,False,1989-05-16 00:00:00,Ludhiana,Punjab,,Gig Worker,2025-08-07 02:01:00,VERIFIED,LOW,False,True,False,False
USR10329,01Iver Dube,QOLAE8716O,True,0901,True,False,,Ludhiana,Punjab,52080.0,Business Owner,2024-01-13 06:28:01,VERIFIED,MEDIUM,True,False,True,False
USR10331,Raksha Gour,CGXUY1589S,True,5703,True,False,2003-06-20 00:00:00,Mumbai,Maharashtra,,Salaried,2025-09-05 00:00:00,PENDING,LOW,False,True,False,False
USR10359,Inaya Gandhi,YSLNO7107S,True,5159,True,False,1990-08-14 15:30:00,Bengaluru,Karnataka,,Student,2025-02-16 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR10384,Chaitanya Barad,DMNCA0798I,True,0713,True,False,2001-06-25 05:51:00,Bengaluru,Karnataka,25854.0,Freelancer,2024-02-26 00:00:00,REJECTED,LOW,True,False,False,False
USR10384,Chaitanya Barad,DMNCA0798I,True,0713,True,False,2001-06-25 05:51:00,Bengaluru,Karnataka,25854.0,Freelancer,2024-02-26 00:00:00,PENDING,LOW,True,False,False,False
USR10399,Keya Gola,UVKCB4915T,True,3083,True,False,1985-02-02 00:00:00,Chennai,Tamil Nadu,20419.0,Farmer,2025-04-11 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR10399,Keya Gola,UVKCB4915T,True,3083,True,False,1985-02-02 00:00:00,Chennai,Tamil Nadu,,Farmer,2025-04-11 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR10401,Tanvi Goda,KQEVL7825G,True,8965,True,False,1981-06-12 00:00:00,Ludhiana,Punjab,,Unemployed,2024-11-24 00:00:00,VERIFIED,HIGH,False,True,False,False
USR10436,Omya Bera,WEQSP1452K,True,2899,True,False,1991-03-28 00:00:00,Amritsar,Punjab,9749.0,Retired,,REJECTED,UNKNOWN,True,False,False,True
USR10442,Yochana Peri,SVNBK9865R,True,3236,True,False,2003-11-22 00:00:00,Amritsar,Punjab,57079.0,Retired,2025-03-17 00:00:00,VERIFIED,LOW,True,False,False,False
USR10448,Upasna Sharma,NGGXF0093R,True,3173,True,False,1974-01-05 00:00:00,Lucknow,Uttar Pradesh,29799.0,Business Owner,2025-08-26 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR10448,Anthony Warrior,HFRNE2392P,True,5964,True,False,1990-08-08 02:08:00,Pune,Maharashtra,13031.0,Retired,2025-08-12 00:00:00,VERIFIED,UNKNOWN,True,False,False,False
USR10468,Damini Vyas,CHXCN8102T,True,8117,True,False,1997-12-26 00:00:00,Jalandhar,Punjab,,Business Owner,2025-09-18 00:00:00,PENDING,LOW,False,True,False,False
USR10489,Ishita Mallick,FZGFM1054Z,True,6606,True,False,1963-11-07 00:00:00,Pune,Maharashtra,26034.0,Freelancer,2025-04-30 00:00:00,VERIFIED,LOW,True,False,False,False
USR10489,Ishita Mallick,FZGFM1054Z,True,6606,True,False,1963-11-07 00:00:00,Pune,Maharashtra,,Freelancer,2025-04-30 00:00:00,VERIFIED,LOW,False,True,False,False
USR10499,Triveni Bir,VYIRB8967K,True,3967,True,False,1977-01-18 06:18:00,Hyderabad,Telangana,,Gig Worker,2024-03-22 00:00:00,VERIFIED,LOW,False,True,False,False
USR10500,Aradhana Gill,ZCIIW9707U,True,6275,True,False,1966-11-12 00:00:00,Jaipur,Rajasthan,28656.0,Salaried,2024-02-05 00:00:00,REJECTED,LOW,True,False,False,False
USR10500,Sanaya Oommen,BYIHF1566,False,0455,True,False,1968-01-08 09:39:39,Lucknow,Uttar Pradesh,15923.0,Salaried,,VERIFIED,MEDIUM,True,False,False,True
USR10505,Hardik Modi,GJNZB3905I,True,5632,True,False,1966-04-05 00:00:00,Bengaluru,Karnataka,19743.0,Student,2024-02-17 00:00:00,PENDING,LOW,True,False,False,False
USR10515,Advik Lanka,BHMVQ2255J,True,5453,True,False,1962-12-10 00:00:00,Ludhiana,Punjab,26300.0,Student,2025-06-29 12:57:17,VERIFIED,LOW,True,False,False,False
USR10515,Ikshita Saha,FNURX8678G,True,8266,True,False,2001-07-19 00:00:00,Jaipur,Rajasthan,21147.0,Unemployed,2024-08-05 00:00:00,VERIFIED,LOW,True,False,False,False
USR10516,Ekapad Chander,MBDQB0796,False,,False,False,1964-11-28 00:00:00,Amritsar,Punjab,,Business Owner,2024-06-08 00:00:00,VERIFIED,LOW,False,True,False,False
USR10523,Nandini Chad,YUGIT7415,False,8187,True,False,1990-07-19 00:00:00,Jaipur,Rajasthan,,Business Owner,2025-05-15 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR10561,Aarnav Batra,YLPDJ2274B,True,0061,True,False,1988-12-30 00:00:00,Bengaluru,Karnataka,62834.0,Unemployed,2024-04-22 00:00:00,VERIFIED,LOW,True,False,False,False
USR10561,Anusha Bhatnagar,ZROCD2190A,True,4572,True,False,1974-12-10 00:00:00,Mumbai,Maharashtra,,Retired,2024-10-25 08:14:00,REJECTED,LOW,False,True,False,False
USR10593,Rishi Kashyap,PKIHV7093S,True,3318,True,False,1974-01-02 00:00:00,Amritsar,Punjab,30342.0,Freelancer,2024-12-24 00:00:00,VERIFIED,LOW,True,False,False,False
USR10603,Yuvraj Kale,UGNY02129J,False,1244,True,False,1981-12-01 03:58:59,Jalandhar,Punjab,57831.0,Retired,2024-09-12 14:46:00,VERIFIED,LOW,True,False,False,False
USR10648,Isaiah Sahota,PVCEJ5931P,True,0917,True,False,1976-07-26 00:00:00,Pune,Maharashtra,21045.0,Gig Worker,2025-02-14 07:11:51,VERIFIED,LOW,True,False,False,False
USR10659,Kashish Menon,LRRUM4633,False,3748,True,False,,Amritsar,Punjab,29314.0,Retired,2024-09-21 00:00:00,VERIFIED,MEDIUM,True,False,True,False
USR10667,Bhavna Dani,SDZUF2653L,True,4172,True,False,1984-10-24 00:00:00,Jaipur,Rajasthan,13448.0,Freelancer,2025-03-24 00:00:00,PENDING,LOW,True,False,False,False
USR10677,Urvi Khanna,EVUM00463D,False,1271,True,False,1968-11-13 00:00:00,Lucknow,Uttar Pradesh,,Salaried,2024-12-15 00:20:09,REJECTED,MEDIUM,False,True,False,False
USR10694,Teerth Ganesan,BZRBM1574F,True,7080,False,False,1965-01-29 00:00:00,Pune,Maharashtra,21688.0,Student,2024-10-27 00:00:00,VERIFIED,LOW,True,False,False,False
USR10711,Bhavini Parikh,DBEJB1026L,True,,False,False,1995-02-18 00:00:00,Hyderabad,Telangana,24027.0,Unemployed,2026-02-24 09:34:41,PENDING,LOW,True,False,False,False
USR10733,Warjasvarty,OXZYQ1013R,True,2525,True,False,1971-03-19 00:00:00,Ludhiana,Punjab,28389.0,Self Employed,2024-03-01 00:00:00,VERIFIED,LOW,True,False,False,False
USR10733,Bakhshisama,JCYDF1335F,True,,False,False,1992-11-10 16:00:00,Hyderabad,Telangana,54303.0,Retired,2024-04-08 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR10758,Baljiwan Ray,VCVUC0804E,True,5664,False,False,1990-04-21 00:00:00,Jaipur,Rajasthan,,Gig Worker,2024-06-23 00:00:00,PENDING,MEDIUM,False,True,False,False
USR10759,Yashoda Madan,UERXU2725G,True,,False,False,1996-01-08 00:00:00,Delhi,Delhi,,Business Owner,2025-11-10 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR10765,Lad1I Divan,PCXGX5321T,True,5410,False,True,1973-11-26 05:45:36,Lucknow,Uttar Pradesh,49064.0,Self Employed,2024-05-12 08:16:42,VERIFIED,MEDIUM,True,False,False,False
USR10765,Rachita Suri,UGLXG0755H,True,1114,True,False,1999-03-06 14:01:52,Mumbai,Maharashtra,24227.0,Student,2024-02-10 00:00:00,VERIFIED,HIGH,True,False,False,False
USR10765,Harshil Mangal,UACXS4478C,True,6998,True,False,1986-11-09 02:47:00,Hyderabad,Telangana,,Unemployed,2024-06-30 00:00:00,PENDING,LOW,False,True,False,False
USR10766,Azaan Dalal,,False,,False,False,1990-05-20 00:00:00,Delhi,Delhi,,Business Owner,2025-11-07 21:59:00,VERIFIED,MEDIUM,False,True,False,False
USR10775,Robert Tank,BMRHM5426J,True,4169,True,False,2002-07-21 00:00:00,Ludhiana,Punjab,,Retired,,VERIFIED,LOW,False,True,False,True
USR10800,Chakradhar Bobal,LEWIQ4800I,True,9848,False,True,,Lucknow,Uttar Pradesh,,Freelancer,2024-05-07 00:00:00,VERIFIED,LOW,False,True,True,False
USR10816,0Rinder Babu,PJOXF5744V,True,5863,True,False,1974-08-18 00:00:00,Mumbai,Maharashtra,,Business Owner,2026-01-07 23:59:00,VERIFIED,HIGH,False,True,False,False
USR10818,Vidhi Pathak,BETLZ0371M,True,8693,True,False,,Chennai,Tamil Nadu,20453.0,Unemployed,2025-04-16 00:00:00,VERIFIED,MEDIUM,True,False,True,False
USR10833,Upkaar Behl,POLTZ3971X,True,3691,True,False,,Jaipur,Rajasthan,29700.0,Salaried,2024-01-31 00:00:00,VERIFIED,MEDIUM,True,False,True,False
USR10836,Charankant,UVQSP0282E,True,,False,False,2000-10-17 08:51:00,Lucknow,Uttar Pradesh,21993.0,Unemployed,2024-06-28 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR10840,Jack Peri,HATKK4919W,True,5305,True,False,,Ludhiana,Punjab,,Farmer,2025-03-01 00:00:00,VERIFIED,HIGH,False,True,True,False
USR10859,Ryan Ahuja,APKRY7278U,True,8948,True,False,1980-11-14 00:00:00,Hyderabad,Telangana,37176.0,Gig Worker,2024-07-15 00:00:00,VERIFIED,LOW,True,False,False,False
USR10888,Shaurya Jain,XLUUL3402W,True,4836,False,True,1978-04-20 00:00:00,Kolkata,West Bengal,83192.0,Self Employed,2024-04-30 00:00:00,VERIFIED,LOW,True,False,False,False
USR10900,Gautam Deep,PKUYN2534L,True,5181,False,True,,Mumbai,Maharashtra,,Salaried,2024-01-04 00:00:00,REJECTED,LOW,False,True,True,False
USR10909,Edhitha Bhasin,BVOZA9552E,True,8848,True,False,1963-02-05 12:15:00,Bengaluru,Karnataka,,Self Employed,2026-01-04 00:00:00,VERIFIED,LOW,False,True,False,False
USR10929,Andrew Mangal,XZOGU1543W,True,9594,True,False,,Delhi,Delhi,22022.0,Farmer,2024-04-02 00:00:00,VERIFIED,MEDIUM,True,False,True,False
USR10934,Kamala Garde,JLXZE7327C,True,8200,True,False,1960-12-18 01:44:25,Lucknow,Uttar Pradesh,68894.0,Student,2024-04-17 00:00:00,VERIFIED,LOW,True,False,False,False
USR10934,Kamala Garde,JLXZE7327C,True,8200,True,False,1960-12-18 01:44:25,Lucknow,Uttar Pradesh,68894.0,Student,2024-04-17 00:00:00,PENDING,LOW,True,False,False,False
USR10943,Ishita Taneja,VDMRW3052R,True,6966,False,False,1963-08-23 00:00:00,Jaipur,Rajasthan,31663.0,Gig Worker,2024-12-25 00:00:00,VERIFIED,LOW,True,False,False,False
USR10943,Ayush Bath,LKJDM3484F,True,6244,False,True,1987-02-02 00:00:00,Hyderabad,Telangana,54609.0,Freelancer,2024-12-24 00:00:00,VERIFIED,HIGH,True,False,False,False
USR11005,Vihaan Mani,,False,2577,True,False,1998-07-24 00:00:00,Jalandhar,Punjab,46285.0,Gig Worker,2025-02-11 09:16:33,VERIFIED,LOW,True,False,False,False
USR11005,Nehamander,VCUXC2063L,True,1161,True,False,,Chennai,Tamil Nadu,,Self Employed,2025-03-15 00:00:00,VERIFIED,LOW,False,True,True,False
USR11032,Ganga Ghose,IYNPZ2326R,True,,False,False,1970-10-05 00:00:00,Lucknow,Uttar Pradesh,20616.0,Freelancer,2026-02-25 00:00:00,VERIFIED,LOW,True,False,False,False
USR11042,Xavier Das,PUGRL9135D,True,0875,True,False,1966-03-13 00:00:00,Jaipur,Rajasthan,18800.0,Retired,,VERIFIED,MEDIUM,True,False,False,True
USR11047,Champak Vaidya,,False,5631,True,False,1960-04-13 20:13:56,Delhi,Delhi,21800.0,Freelancer,,VERIFIED,LOW,True,False,False,True
USR11050,Sai Hora,UEHDA1793M,True,3623,True,False,2007-06-02 08:57:25,Jaipur,Rajasthan,25817.0,Unemployed,2024-06-28 00:00:00,VERIFIED,LOW,True,False,False,False
USR11052,Shaurya Menon,UBWPM4004S,True,9708,True,False,1976-07-26 00:00:00,Chennai,Tamil Nadu,44388.0,Gig Worker,2024-02-12 00:00:00,PENDING,MEDIUM,True,False,False,False
USR11096,Gayathri Din,FIBFL8244W,True,,False,False,1962-07-15 00:00:00,Jaipur,Rajasthan,32571.0,Salaried,2024-10-19 00:00:00,VERIFIED,LOW,True,False,False,False
USR11129,Gaurav Bumb,UHUUF5953O,True,3477,True,False,1994-09-25 00:00:00,Ludhiana,Punjab,32308.0,Salaried,2025-10-31 00:00:00,VERIFIED,LOW,True,False,False,False
USR11130,Sai Pai,EOQCJ8626E,True,1540,True,False,1972-09-17 13:03:26,Chennai,Tamil Nadu,64822.0,Business Owner,2024-06-14 00:49:17,VERIFIED,HIGH,True,False,False,False
USR11134,Baghyawati 0M,L0RDB5082F,False,2565,True,False,2006-02-19 00:00:00,Delhi,Delhi,14500.0,Retired,2025-12-09 00:28:02,PENDING,LOW,True,False,False,False
USR11134,Alka Contractor,QXBXE0326K,True,7067,True,False,1978-12-27 04:07:00,Lucknow,Uttar Pradesh,19482.0,Salaried,,VERIFIED,LOW,True,False,False,True
USR11146,Benjamin Sandhu,JNYWN0763Y,True,6607,True,False,,Hyderabad,Telangana,22752.0,Business Owner,2024-10-14 00:00:00,VERIFIED,MEDIUM,True,False,True,False
USR11146,Wazir Mukh0Padhyay,ECSRT4559S,True,1750,True,False,1992-02-17 01:46:00,Amritsar,Punjab,26342.0,Business Owner,,VERIFIED,LOW,True,False,False,True
USR11226,Ishanisama,LNPSJ5929A,True,4937,True,False,1975-02-12 00:00:00,Bengaluru,Karnataka,29870.0,Gig Worker,2024-10-09 12:23:00,REJECTED,UNKNOWN,True,False,False,False
USR11234,Kavya Kapoor,DGISU6289L,True,,False,False,1967-05-31 10:31:00,Kolkata,West Bengal,14633.0,Retired,2025-04-17 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR11235,Faqid Raju,DGGTX1406K,True,,False,False,1980-04-29 00:00:00,Pune,Maharashtra,64813.0,Self Employed,2026-03-19 00:00:00,VERIFIED,MEDIUM,True,False,False,False
USR11261,Bhavna Edwin,VQMMA4920X,True,2119,True,False,1984-11-09 00:00:00,Bengaluru,Karnataka,54844.0,Retired,2024-05-14 00:00:00,VERIFIED,HIGH,True,False,False,False
USR11263,Amol Wagle,,False,9862,True,False,2007-05-15 18:27:24,Mumbai,Maharashtra,22300.0,Retired,2025-10-12 00:00:00,VERIFIED,UNKNOWN,True,False,False,False
USR11287,Frado Lad,CVJAA1867M,True,4897,True,False,1974-09-19 00:00:00,Ludhiana,Punjab,19673.0,Farmer,,VERIFIED,LOW,True,False,False,True
USR11301,Baljiwan Singh,AUAIU7622K,True,0277,True,False,1997-11-21 00:00:00,Delhi,Delhi,100966.0,Farmer,2025-08-26 00:00:00,REJECTED,MEDIUM,True,False,False,False
USR11301,Baljiwan Singh,AUAIU7622K,True,0277,True,False,1997-11-21 00:00:00,Delhi,Delhi,,Farmer,2025-08-26 00:00:00,REJECTED,MEDIUM,False,True,False,False
USR11313,Urishilla Verma,DIXEJ4297L,True,4881,True,False,1967-03-10 00:00:00,Bengaluru,Karnataka,35312.0,Self Employed,2024-08-14 00:00:00,VERIFIED,LOW,True,False,False,False
USR11349,Charvi Talwar,SZDXU6292K,True,4439,True,False,2003-07-07 00:00:00,Lucknow,Uttar Pradesh,28295.0,Farmer,2025-09-22 01:02:00,VERIFIED,LOW,True,False,False,False
USR11355,Varsha Butala,CQOEM3587O,True,0985,True,False,2007-06-03 00:00:00,Chennai,Tamil Nadu,28796.0,Retired,2025-12-04 00:00:00,VERIFIED,LOW,True,False,False,False
USR11363,Yashvi Agrawal,AIIVW5486O,True,0570,True,False,1997-06-04 00:00:00,Jalandhar,Punjab,,Gig Worker,2025-02-08 00:00:00,REJECTED,MEDIUM,False,True,False,False
USR11366,Nilima Gokhale,NRRQM5464X,True,,False,False,1995-06-30 10:39:01,Ludhiana,Punjab,34908.0,Retired,2024-10-11 00:00:00,VERIFIED,LOW,True,False,False,False
USR11366,Arjun Sura,SDLLC8000T,True,6271,True,False,1972-04-25 00:00:00,Pune,Maharashtra,20460.0,Retired,,VERIFIED,LOW,True,False,False,True
USR11415,Janaki Krishna,OXOPS1854E,True,,False,False,2004-12-10 00:00:00,Bengaluru,Karnataka,19208.0,Unemployed,2024-08-29 05:15:57,PENDING,LOW,True,False,False,False
USR11421,Maanav Bir,M0HB14839A,False,3678,True,False,1970-06-03 18:30:51,Ludhiana,Punjab,13635.0,Salaried,2025-07-20 00:00:00,PENDING,LOW,True,False,False,False
USR11422,Akshay Iyer,,False,1454,True,False,1992-10-28 00:00:00,Jalandhar,Punjab,37493.0,Self Employed,2025-08-13 00:00:00,PENDING,LOW,True,False,False,False
USR11457,Aayushnath,ODQBD3699C,True,9166,True,False,1996-08-14 00:00:00,Ludhiana,Punjab,,Gig Worker,2024-05-28 00:00:00,VERIFIED,LOW,False,True,False,False
USR11461,David Mangal,USHSY3223I,True,0171,True,False,1995-10-03 00:00:00,Kolkata,West Bengal,-13198.0,Salaried,2024-08-13 19:35:44,VERIFIED,UNKNOWN,False,False,False,False
USR11464,Meera Rajagopalan,LAMGB9330E,True,6709,True,False,1978-07-05 00:00:00,Hyderabad,Telangana,16683.0,Self Employed,,VERIFIED,MEDIUM,True,False,False,True
USR11479,Nidhi Chatterjee,QNRCY6412W,True,9919,True,False,1970-07-11 00:00:00,Jaipur,Rajasthan,19796.0,Salaried,2026-01-11 00:00:00,VERIFIED,LOW,True,False,False,False
USR11484,Pranav Goda,MFPSV2770P,True,0274,True,False,1974-08-04 18:27:22,Delhi,Delhi,-19246.0,Self Employed,2024-02-07 16:06:00,VERIFIED,MEDIUM,False,False,False,False
USR11500,Yuvraj Bhargava,,False,,False,False,2000-05-19 20:09:55,Mumbai,Maharashtra,12700.0,Unemployed,2026-01-31 00:00:00,VERIFIED,LOW,True,False,False,False
USR11542,Darsh Nadkarni,IOUNO1793,False,0268,False,False,1993-07-25 09:49:00,Pune,Maharashtra,31438.0,Gig Worker,2025-05-27 18:15:00,VERIFIED,LOW,True,False,False,False
USR11554,Yuvraj Raman,YIUFQ2233B,True,6494,True,False,,Jalandhar,Punjab,20492.0,Farmer,2025-10-24 16:49:00,PENDING,MEDIUM,True,False,True,False
USR11581,Peter Sankaran,MXZQP5539U,True,2277,True,False,2006-05-14 14:46:00,Kolkata,West Bengal,,Farmer,2025-01-07 18:31:00,VERIFIED,LOW,False,True,False,False
USR11586,Qushi Zacharia,OREPZ0178G,True,5653,True,False,1997-02-05 00:00:00,Pune,Maharashtra,23162.0,Student,2024-04-17 05:51:57,VERIFIED,HIGH,True,False,False,False
USR11586,Aadhya Radhakrishnan,KSRZF8412U,True,1266,True,False,2002-06-17 00:00:00,Lucknow,Uttar Pradesh,57794.0,Farmer,,VERIFIED,LOW,True,False,False,True
USR11602,Gautam Date,WGNAT7654Z,True,,False,False,2006-03-01 00:00:00,Jalandhar,Punjab,6500.0,Farmer,,VERIFIED,LOW,True,False,False,True
USR11603,Ekaraj Wadhwa,XIQPD6503T,True,4967,True,False,1995-11-06 00:00:00,Chennai,Tamil Nadu,,Student,2026-01-14 11:17:00,VERIFIED,MEDIUM,False,True,False,False
USR11603,Parth Dubey,TPUFA0378W,True,8635,True,False,2005-10-05 12:13:00,Jalandhar,Punjab,,Student,2024-01-22 00:00:00,PENDING,LOW,False,True,False,False
USR11611,Shaurya Bose,MBWOD9342K,True,6987,True,False,1960-09-04 18:43:00,Chennai,Tamil Nadu,,Salaried,2024-03-15 09:07:32,VERIFIED,MEDIUM,False,True,False,False
USR11627,Wyatt Wable,,False,7835,False,False,1996-11-13 14:04:06,Pune,Maharashtra,,Farmer,2025-02-01 00:00:00,VERIFIED,LOW,False,True,False,False
USR11649,Chavvi Chokshi,OZBZJ9528V,True,8378,True,False,1966-10-05 00:00:00,Hyderabad,Telangana,27748.0,Unemployed,2024-08-04 00:00:00,VERIFIED,LOW,True,False,False,False
USR11649,Reyansh Bahl,XVZXQ5291U,True,3288,True,False,1983-08-09 00:00:00,Mumbai,Maharashtra,26100.0,Retired,2024-05-18 00:00:00,PENDING,LOW,True,False,False,False
USR11649,Vritti Keer,BLHYT0769J,True,6289,True,False,1979-05-11 11:20:00,Kolkata,West Bengal,,Student,2024-10-24 00:00:00,VERIFIED,MEDIUM,False,True,False,False
USR11660,Girish Parekh,CHMCO4946K,True,7918,False,False,,Amritsar,Punjab,16768.0,Freelancer,2026-01-21 15:55:08,VERIFIED,LOW,True,False,True,False
USR11664,Jack Mohan,YNQLY2272A,True,1813,False,True,1984-09-01 16:33:00,Delhi,Delhi,,Salaried,2025-08-27 00:00:00,REJECTED,MEDIUM,False,True,False,False
USR11701,Simon Aggarwal,KAMWP9199A,True,,False,False,2002-12-20 00:00:00,Ludhiana,Punjab,69223.0,Freelancer,2025-11-26 00:00:00,VERIFIED,LOW,True,False,False,False
USR11702,Edhitha Wab1E,VNAAB1213S,True,8176,True,False,1990-10-28 00:00:00,Lucknow,Uttar Pradesh,27326.0,Gig Worker,2025-11-16 17:15:46,PENDING,MEDIUM,True,False,False,False
USR11712,Chakradhar Minhas,,False,,False,False,1979-06-16 00:00:00,Chennai,Tamil Nadu,53096.0,Farmer,2024-11-12 14:02:57,VERIFIED,LOW,True,False,False,False
USR11735,Girik Mand,EAMLH5636S,True,,False,False,1988-07-31 00:00:00,Pune,Maharashtra,,Business Owner,2024-02-24 00:00:00,VERIFIED,LOW,False,True,False,False
USR11736,Panini Dhawan,QNMHO5083I,True,4463,True,False,2004-05-31 00:00:00,Delhi,Delhi,39337.0,Farmer,2024-07-22 04:15:54,REJECTED,MEDIUM,True,False,False,False
USR11741,Ekaja Bajaj,LOCVO6064,False,9218,False,True,2007-10-04 00:00:00,Kolkata,West Bengal,32608.0,Unemployed,2025-02-26 00:00:00,VERIFIED,HIGH,True,False,False,False
USR11771,Oni Edwin,,False,1731,True,False,1992-09-17 01:19:15,Pune,Maharashtra,45459.0,Student,,VERIFIED,LOW,True,False,False,True
USR11777,Vivaan Dewan,WWZWZ9647A,True,2692,True,False,1980-06-19 09:13:16,Pune,Maharashtra,12900.0,Student,2025-12-17 21:04:40,VERIFIED,LOW,True,False,False,False
USR11808,Radha Sathe,WTDSV0279R,True,9120,True,False,,Mumbai,Maharashtra,15698.0,Self Employed,2024-03-19 00:00:00,VERIFIED,LOW,True,False,True,False
USR11828,Dalaja Mahajan,GSROW3281X,True,,False,False,1987-07-08 00:00:00,Amritsar,Punjab,13169.0,Farmer,2024-05-27 00:00:00,VERIFIED,HIGH,True,False,False,False
USR11870,Charita Bhattacharyya,UCTSN2294D,True,2441,False,True,1998-07-12 00:00:00,Bengaluru,Karnataka,,Unemployed,,PENDING,LOW,False,True,False,True
USR11917,Inaya Mand,DWZKV9440Q,True,,False,False,1987-01-27 00:00:00,Chennai,Tamil Nadu,,Unemployed,,PENDING,MEDIUM,False,True,False,True
USR11921,Ucchal Devan,VMNOO6296L,True,7961,True,False,1977-01-22 05:19:01,Delhi,Delhi,20796.0,Business Owner,2024-12-01 00:00:00,VERIFIED,LOW,True,False,False,False
USR11923,Radha Parikh,DREFD4089Z,True,0381,True,False,1964-09-11 00:00:00,Bengaluru,Karnataka,17393.0,Unemployed,2024-05-18 16:08:09,VERIFIED,UNKNOWN,True,False,False,False
USR11923,Vritti Mistry,RZRCN0387O,True,0636,True,False,1992-12-05 18:27:19,Jalandhar,Punjab,67825.0,Freelancer,,REJECTED,LOW,True,False,False,True
